kernel,ltimes,lplustimes,population,scattering,source,sweep,percent_of_fastest
1,0,2,3,2,1,3,16.66327463475496
1,0,2,3,2,1,4,8.21962675657769
1,0,2,3,2,2,0,17.794135365727158
1,0,2,3,2,2,1,25.431742831745442
1,0,2,3,2,2,2,25.13661962912197
1,0,2,3,2,2,3,16.493184356605877
1,0,2,3,2,2,4,8.126120427974227
1,0,2,3,3,0,0,15.997553466184357
1,0,2,3,3,0,1,21.462658944003795
1,0,2,3,3,0,2,20.91989277236846
1,0,2,3,3,0,3,14.954848605731156
1,0,2,3,3,0,4,7.801341585580268
1,0,2,3,3,1,0,15.757885468083566
1,0,2,3,3,1,1,21.5684361328438
1,0,2,3,3,1,2,20.919946157858593
1,0,2,3,3,1,3,15.038684358125309
1,0,2,3,3,1,4,7.67703100785317
1,0,2,3,3,2,0,15.810047198522488
1,0,2,3,3,2,1,21.596960410881014
1,0,2,3,3,2,2,21.484645552787452
1,0,2,3,3,2,3,14.650916797235256
1,0,2,3,3,2,4,7.793392075441418
1,0,2,3,4,0,0,10.48153753168326
1,0,2,3,4,0,1,12.969294390835833
1,0,2,3,4,0,2,12.839871536441798
1,0,2,3,4,0,3,9.902598173247085
1,0,2,3,4,0,4,6.174876246274001
1,0,2,3,4,1,0,10.5080327504377
1,0,2,3,4,1,1,12.724427467311038
1,0,2,3,4,1,2,12.525592798642334
1,0,2,3,4,1,3,10.013767296590812
1,0,2,3,4,1,4,6.227359521626586
1,0,2,3,4,2,0,10.563487133645154
1,0,2,3,4,2,1,12.849238636672565
1,0,2,3,4,2,2,12.970858996354428
1,0,2,3,4,2,3,9.974126516876838
1,0,2,3,4,2,4,6.1390393880610175
1,0,2,3,5,0,0,12.162857694076996
1,0,2,3,5,0,1,14.923671479491802
1,0,2,3,5,0,2,15.016336370639197
1,0,2,3,5,0,3,11.421670796650316
1,0,2,3,5,0,4,6.6768526181845935
1,0,2,3,5,1,0,12.061132463938307
1,0,2,3,5,1,1,15.059935889775554
1,0,2,3,5,1,2,15.182147596425077
1,0,2,3,5,1,3,11.310592428639822
1,0,2,3,5,1,4,6.686344558330752
1,0,2,3,5,2,0,12.143376918068796
1,0,2,3,5,2,1,15.190943882569004
1,0,2,3,5,2,2,14.9806666500761
1,0,2,3,5,2,3,11.494131333069364
1,0,2,3,5,2,4,6.674633424425406
1,0,3,0,0,0,0,10.963859419413906
1,0,3,0,0,0,1,13.299845026028713
1,0,3,0,0,0,2,13.225466718540936
1,0,3,0,0,0,3,10.412000466835579
1,0,3,0,0,0,4,6.269448642049714
1,0,3,0,0,1,0,10.99951107104188
1,0,3,0,0,1,1,13.347017266428011
1,0,3,0,0,1,2,13.25606071096496
1,0,3,0,0,1,3,10.380282504515387
1,0,3,0,0,1,4,6.287842407347224
1,0,3,0,0,2,0,11.003218077345393
1,0,3,0,0,2,1,13.269575453121668
1,0,3,0,0,2,2,13.137458684763857
1,0,3,0,0,2,3,10.483461873273853
1,0,3,0,0,2,4,6.305156964428755
1,0,3,0,1,0,0,14.670041122432394
1,0,3,0,1,0,1,20.330508748116007
1,0,3,0,1,0,2,20.026806907885312
1,0,3,0,1,0,3,14.333831625285109
1,0,3,0,1,0,4,7.55664426365106
1,0,3,0,1,1,0,14.629402444710495
1,0,3,0,1,1,1,20.451997697360614
1,0,3,0,1,1,2,19.930162744434707
1,0,3,0,1,1,3,14.386067274094989
1,0,3,0,1,1,4,7.653881416699787
1,0,3,0,1,2,0,15.437289173512946
1,0,3,0,1,2,1,20.43139911132049
1,0,3,0,1,2,2,19.88193100738502
1,0,3,0,1,2,3,14.353957955066337
1,0,3,0,1,2,4,7.651710680539338
1,0,3,0,2,0,0,15.26432839862502
1,0,3,0,2,0,1,20.77481564963612
1,0,3,0,2,0,2,20.376305285500262
1,0,3,0,2,0,3,14.39805847649474
1,0,3,0,2,0,4,7.72499088956078
1,0,3,0,2,1,0,15.349494681696408
1,0,3,0,2,1,1,20.853744043513938
1,0,3,0,2,1,2,20.33013915626122
1,0,3,0,2,1,3,14.513596996877277
1,0,3,0,2,1,4,7.699835646608753
1,0,3,0,2,2,0,15.605153687380977
1,0,3,0,2,2,1,20.907240411206256
1,0,3,0,2,2,2,20.44178874901617
1,0,3,0,2,2,3,14.557816609014445
1,0,3,0,2,2,4,7.64797328557221
1,0,3,0,3,0,0,14.460696082728782
1,0,3,0,3,0,1,18.40073415726035
1,0,3,0,3,0,2,18.32889371384211
1,0,3,0,3,0,3,13.236944598920152
1,0,3,0,3,0,4,7.316324551912995
1,0,3,0,3,1,0,14.318846728861585
1,0,3,0,3,1,1,18.6561426617989
1,0,3,0,3,1,2,18.245259183680005
1,0,3,0,3,1,3,13.322932197224398
1,0,3,0,3,1,4,7.347967774546998
1,0,3,0,3,2,0,14.559939708891386
1,0,3,0,3,2,1,18.686716121342098
1,0,3,0,3,2,2,18.077834073461556
1,0,3,0,3,2,3,13.172697214829702
1,0,3,0,3,2,4,7.3795128500106735
1,0,3,0,4,0,0,9.98360901189782
1,0,3,0,4,0,1,11.794846871113384
1,0,3,0,4,0,2,11.80723682205869
1,0,3,0,4,0,3,9.474497874559376
1,0,3,0,4,0,4,6.0020456498504835
1,0,3,0,4,1,0,9.981402548524741
1,0,3,0,4,1,1,11.80634528437342
1,0,3,0,4,1,2,11.710644401467755
1,0,3,0,4,1,3,9.421877028905287
1,0,3,0,4,1,4,5.985817282164409
1,0,3,0,4,2,0,9.98300164928312
1,0,3,0,4,2,1,11.864214745023098
1,0,3,0,4,2,2,11.734468703084936
1,0,3,0,4,2,3,9.390004659321317
1,0,3,0,4,2,4,6.010927352778629
1,0,3,0,5,0,0,10.763357480822494
1,0,3,0,5,0,1,13.37084362133327
1,0,3,0,5,0,2,13.176462945172362
1,0,3,0,5,0,3,10.451657262196594
1,0,3,0,5,0,4,6.304974632447061
1,0,3,0,5,1,0,11.087769605964985
1,0,3,0,5,1,1,13.383701311303689
1,0,3,0,5,1,2,13.13628831055703
1,0,3,0,5,1,3,10.43635698072365
1,0,3,0,5,1,4,6.339939253882747
1,0,3,0,5,2,0,10.845484486874684
1,0,3,0,5,2,1,13.426270079822809
1,0,3,0,5,2,2,13.074874464019947
1,0,3,0,5,2,3,10.389913657593516
1,0,3,0,5,2,4,6.372172180853943
1,0,3,1,0,0,0,9.540674528131815
1,0,3,1,0,0,1,11.487698792165608
1,0,3,1,0,0,2,11.286799337001492
1,0,3,1,0,0,3,9.226285734091144
1,0,3,1,0,0,4,5.850191444474203
1,0,3,1,0,1,0,9.423952081841106
1,0,3,1,0,1,1,11.492487470630794
1,0,3,1,0,1,2,11.267743180968681
1,0,3,1,0,1,3,9.191935456449636
1,0,3,1,0,1,4,5.88006391146616
1,0,3,1,0,2,0,9.424572174841915
1,0,3,1,0,2,1,11.455045351795187
1,0,3,1,0,2,2,11.361380509351784
1,0,3,1,0,2,3,9.343041032991165
1,0,3,1,0,2,4,5.858467427418115
1,0,3,1,1,0,0,12.609311924273422
1,0,3,1,1,0,1,16.09369252076675
1,0,3,1,1,0,2,15.932920063934466
1,0,3,1,1,0,3,12.111080749824671
1,0,3,1,1,0,4,6.959915627928758
1,0,3,1,1,1,0,12.412598712851194
1,0,3,1,1,1,1,15.992843223323908
1,0,3,1,1,1,2,16.03039786234642
1,0,3,1,1,1,3,12.185637693375591
1,0,3,1,1,1,4,7.058384753826775
1,0,3,1,1,2,0,12.534457253950587
1,0,3,1,1,2,1,16.108176414898235
1,0,3,1,1,2,2,15.8561476225429
1,0,3,1,1,2,3,12.091057905762787
1,0,3,1,1,2,4,6.949304235120212
1,0,3,1,2,0,0,12.932010785840165
1,0,3,1,2,0,1,16.143640806653114
1,0,3,1,2,0,2,16.16370143121571
1,0,3,1,2,0,3,12.197965635020816
1,0,3,1,2,0,4,6.990415169101005
1,0,3,1,2,1,0,12.83289857011482
1,0,3,1,2,1,1,16.2326262055573
1,0,3,1,2,1,2,16.060572984001684
1,0,3,1,2,1,3,12.118811379453964
1,0,3,1,2,1,4,7.02882726122662
1,0,3,1,2,2,0,12.784206896534732
1,0,3,1,2,2,1,16.44921524561473
1,0,3,1,2,2,2,15.88184657617908
1,0,3,1,2,2,3,12.347067202394166
1,0,3,1,2,2,4,7.017104218250398
1,0,3,1,3,0,0,11.794961033930752
1,0,3,1,3,0,1,15.078444228548049
1,0,3,1,3,0,2,14.694623087351886
1,0,3,1,3,0,3,11.436232305071302
1,0,3,1,3,0,4,6.756379750867166
1,0,3,1,3,1,0,11.874951799062273
1,0,3,1,3,1,1,14.951370335719995
1,0,3,1,3,1,2,14.925351069143
1,0,3,1,3,1,3,11.386720548231203
1,0,3,1,3,1,4,6.757149733897972
1,0,3,1,3,2,0,11.939772461185258
1,0,3,1,3,2,1,14.950204068089334
1,0,3,1,3,2,2,14.835638806257732
1,0,3,1,3,2,3,11.441726903979133
1,0,3,1,3,2,4,6.783189533355788
1,0,3,1,4,0,0,8.740280658198742
1,0,3,1,4,0,1,10.30378561438445
1,0,3,1,4,0,2,10.26303441647565
1,0,3,1,4,0,3,8.4052444098616
1,0,3,1,4,0,4,5.698661247957287
1,0,3,1,4,1,0,8.743509248379114
1,0,3,1,4,1,1,10.350136539550887
1,0,3,1,4,1,2,10.170978941231036
1,0,3,1,4,1,3,8.442472576079048
1,0,3,1,4,1,4,5.62169045893699
1,0,3,1,4,2,0,8.715958639550452
1,0,3,1,4,2,1,10.301633357816742
1,0,3,1,4,2,2,10.205816258805628
1,0,3,1,4,2,3,8.310278604089346
1,0,3,1,4,2,4,5.639594720355714
1,0,3,1,5,0,0,9.314660485119697
1,0,3,1,5,0,1,11.526636526040251
1,0,3,1,5,0,2,11.309135004759112
1,0,3,1,5,0,3,9.164424681409768
1,0,3,1,5,0,4,5.862969466867035
1,0,3,1,5,1,0,9.429482407961567
1,0,3,1,5,1,1,11.537810930440925
1,0,3,1,5,1,2,10.826970398895561
1,0,3,1,5,1,3,9.226601119140563
1,0,3,1,5,1,4,5.859413993223986
1,0,3,1,5,2,0,9.491994352964987
1,0,3,1,5,2,1,11.530070855686455
1,0,3,1,5,2,2,11.389804176272976
1,0,3,1,5,2,3,9.287955830980883
1,0,3,1,5,2,4,5.843295271121497
1,0,3,2,0,0,0,9.50403360230586
1,0,3,2,0,0,1,11.4808601108792
1,0,3,2,0,0,2,11.385576866769446
1,0,3,2,0,0,3,9.229498308624477
1,0,3,2,0,0,4,5.911353968550034
1,0,3,2,0,1,0,9.47050710384291
1,0,3,2,0,1,1,11.410022904017898
1,0,3,2,0,1,2,11.428098820320292
1,0,3,2,0,1,3,9.346736951539034
1,0,3,2,0,1,4,5.914343555997642
1,0,3,2,0,2,0,9.49579539986266
1,0,3,2,0,2,1,11.583398032440803
1,0,3,2,0,2,2,11.386503310352111
1,0,3,2,0,2,3,9.152173943396432
1,0,3,2,0,2,4,5.85015735989204
1,0,3,2,1,0,0,12.378074727037935
1,0,3,2,1,0,1,15.976129458335214
1,0,3,2,1,0,2,15.989894701637942
1,0,3,2,1,0,3,12.146136947908822
1,0,3,2,1,0,4,6.969835473311239
1,0,3,2,1,1,0,12.652102447905413
1,0,3,2,1,1,1,16.168354182009864
1,0,3,2,1,1,2,15.699452995841762
1,0,3,2,1,1,3,12.292147495403304
1,0,3,2,1,1,4,7.0478058029699255
1,0,3,2,1,2,0,12.508129994161271
1,0,3,2,1,2,1,15.928891512717286
1,0,3,2,1,2,2,15.578456835736873
1,0,3,2,1,2,3,12.198719602404582
1,0,3,2,1,2,4,7.009822437395862
1,0,3,2,2,0,0,12.886185502422757
1,0,3,2,2,0,1,16.357080102792533
1,0,3,2,2,0,2,16.183384250771198
1,0,3,2,2,0,3,12.294175322713235
1,0,3,2,2,0,4,7.041221318748089
1,0,3,2,2,1,0,12.818710349467167
1,0,3,2,2,1,1,16.57679014073483
1,0,3,2,2,1,2,16.442110868850495
1,0,3,2,2,1,3,12.290943447271934
1,0,3,2,2,1,4,7.016513281940354
1,0,3,2,2,2,0,12.859911628123575
1,0,3,2,2,2,1,16.606464260098054
1,0,3,2,2,2,2,16.389797195093497
1,0,3,2,2,2,3,12.186039727182077
1,0,3,2,2,2,4,7.048209890064492
1,0,3,2,3,0,0,11.704140816796356
1,0,3,2,3,0,1,14.945896269692986
1,0,3,2,3,0,2,14.552749094027702
1,0,3,2,3,0,3,11.500549500956545
1,0,3,2,3,0,4,6.848538711831121
1,0,3,2,3,1,0,11.81595672588596
1,0,3,2,3,1,1,15.036224519002895
1,0,3,2,3,1,2,14.884125151029608
1,0,3,2,3,1,3,11.437295086982623
1,0,3,2,3,1,4,6.794811965215987
1,0,3,2,3,2,0,11.846714160041321
1,0,3,2,3,2,1,15.120043845092392
1,0,3,2,3,2,2,14.929408366393325
1,0,3,2,3,2,3,11.42462753148861
1,0,3,2,3,2,4,6.770307203928383
1,0,3,2,4,0,0,8.819355246188008
1,0,3,2,4,0,1,10.385559044228893
1,0,3,2,4,0,2,10.300374281564766
1,0,3,2,4,0,3,8.47994877949682
1,0,3,2,4,0,4,5.593176447340183
1,0,3,2,4,1,0,8.687688558577804
1,0,3,2,4,1,1,10.264828168944216
1,0,3,2,4,1,2,10.21705185119115
1,0,3,2,4,1,3,8.503711893129148
1,0,3,2,4,1,4,5.575842589350679
1,0,3,2,4,2,0,8.766586974449622
1,0,3,2,4,2,1,10.257314777194013
1,0,3,2,4,2,2,10.283521303644102
1,0,3,2,4,2,3,8.50251646880772
1,0,3,2,4,2,4,5.632504305950437
1,0,3,2,5,0,0,9.491614084012172
1,0,3,2,5,0,1,11.527890263743211
1,0,3,2,5,0,2,11.382600831023177
1,0,3,2,5,0,3,9.270455245999107
1,0,3,2,5,0,4,5.846391629549378
1,0,3,2,5,1,0,9.353521015362455
1,0,3,2,5,1,1,11.41690018712025
1,0,3,2,5,1,2,11.368325140303227
1,0,3,2,5,1,3,9.046189783117752
1,0,3,2,5,1,4,5.884474374266617
1,0,3,2,5,2,0,9.369578960137714
1,0,3,2,5,2,1,11.594131801219044
1,0,3,2,5,2,2,11.487278278766382
1,0,3,2,5,2,3,9.24203445368123
1,0,3,2,5,2,4,5.887729246534441
1,0,3,3,0,0,0,9.50998156722223
1,0,3,3,0,0,1,11.437564478379
1,0,3,3,0,0,2,11.522564855773348
1,0,3,3,0,0,3,9.27859981850576
1,0,3,3,0,0,4,5.7666788796241795
1,0,3,3,0,1,0,9.530045066388142
1,0,3,3,0,1,1,11.559207834887387
1,0,3,3,0,1,2,11.540146340305562
1,0,3,3,0,1,3,9.357262516905747
1,0,3,3,0,1,4,5.901512558772292
1,0,3,3,0,2,0,9.155864523395287
1,0,3,3,0,2,1,11.603882866321172
1,0,3,3,0,2,2,11.49965426735273
1,0,3,3,0,2,3,9.39480196159645
1,0,3,3,0,2,4,5.920297270120642
1,0,3,3,1,0,0,12.676819929838326
1,0,3,3,1,0,1,16.447301581122165
1,0,3,3,1,0,2,16.141846232869316
1,0,3,3,1,0,3,12.050944869789916
1,0,3,3,1,0,4,6.85536548404665
1,0,3,3,1,1,0,12.852647094888932
1,0,3,3,1,1,1,16.09368020103826
1,0,3,3,1,1,2,16.29422895459794
1,0,3,3,1,1,3,12.210056216563743
1,0,3,3,1,1,4,6.8337944607708225
1,0,3,3,1,2,0,12.627664213151673
1,0,3,3,1,2,1,16.370874092128407
1,0,3,3,1,2,2,15.423532143362545
1,0,3,3,1,2,3,12.263834706038546
1,0,3,3,1,2,4,6.834669161493818
1,0,3,3,2,0,0,13.132830573426693
1,0,3,3,2,0,1,16.746149448326662
1,0,3,3,2,0,2,16.27997502873166
1,0,3,3,2,0,3,12.263474148651321
1,0,3,3,2,0,4,6.821894013704302
1,0,3,3,2,1,0,13.030051185186627
1,0,3,3,2,1,1,16.61626665740223
1,0,3,3,2,1,2,16.246650163158378
1,0,3,3,2,1,3,12.18137260337135
1,0,3,3,2,1,4,6.908489385280865
1,0,3,3,2,2,0,12.804341439468288
1,0,3,3,2,2,1,16.314987697108474
1,0,3,3,2,2,2,16.607104885979684
1,0,3,3,2,2,3,12.2381390376633
1,0,3,3,2,2,4,6.902692542367341
1,0,3,3,3,0,0,12.041969536925224
1,0,3,3,3,0,1,14.788688320971309
1,0,3,3,3,0,2,14.895282718468003
1,0,3,3,3,0,3,11.563200248234317
1,0,3,3,3,0,4,6.694482149657927
1,0,3,3,3,1,0,11.994090965425668
1,0,3,3,3,1,1,15.1963850959867
1,0,3,3,3,1,2,15.037661820660398
1,0,3,3,3,1,3,11.663073823180524
1,0,3,3,3,1,4,6.640576766979645
1,0,3,3,3,2,0,12.014527752364918
1,0,3,3,3,2,1,15.348817096629299
1,0,3,3,3,2,2,14.882564652087174
1,0,3,3,3,2,3,11.609011569292766
1,0,3,3,3,2,4,6.638737842173273
1,0,3,3,4,0,0,8.925633026662439
1,0,3,3,4,0,1,10.435859263692537
1,0,3,3,4,0,2,10.311652993000012
1,0,3,3,4,0,3,8.536366565472418
1,0,3,3,4,0,4,5.638414490366095
1,0,3,3,4,1,0,8.79428213475927
1,0,3,3,4,1,1,10.41997872300758
1,0,3,3,4,1,2,10.300717591332102
1,0,3,3,4,1,3,8.522701111970482
1,0,3,3,4,1,4,5.671491729396672
1,0,3,3,4,2,0,8.840204744031768
1,0,3,3,4,2,1,10.323272550256895
1,0,3,3,4,2,2,10.32296373572934
1,0,3,3,4,2,3,8.644470951024728
1,0,3,3,4,2,4,5.614050173983313
1,0,3,3,5,0,0,9.486822120286051
1,0,3,3,5,0,1,11.695737940648968
1,0,3,3,5,0,2,11.5774767602695
1,0,3,3,5,0,3,9.139389350481737
1,0,3,3,5,0,4,5.821171502693955
1,0,3,3,5,1,0,9.468745793326043
1,0,3,3,5,1,1,11.672570280560464
1,0,3,3,5,1,2,11.370590327715455
1,0,3,3,5,1,3,9.285792075999913
1,0,3,3,5,1,4,5.8658136815184285
1,0,3,3,5,2,0,9.491949180627179
1,0,3,3,5,2,1,11.579748928861207
1,0,3,3,5,2,2,11.495182205909806
1,0,3,3,5,2,3,9.350330205682795
1,0,3,3,5,2,4,5.8641710510527085
1,0,4,0,0,0,0,5.344414436323554
1,0,4,0,0,0,1,5.9107038975432244
1,0,4,0,0,0,2,5.887266435400725
1,0,4,0,0,0,3,5.264304580483267
1,0,4,0,0,0,4,3.987714602483838
1,0,4,0,0,1,0,5.387104759497135
1,0,4,0,0,1,1,5.888936169269127
1,0,4,0,0,1,2,5.857272824411919
1,0,4,0,0,1,3,5.295788878619711
1,0,4,0,0,1,4,3.9548923818330657
1,0,4,0,0,2,0,5.3835940475342765
1,0,4,0,0,2,1,5.854624493443564
1,0,4,0,0,2,2,5.925445274000207
1,0,4,0,0,2,3,5.263209767277865
1,0,4,0,0,2,4,3.963733429657184
1,0,4,0,1,0,0,6.175539047666919
1,0,4,0,1,0,1,6.968614177559977
1,0,4,0,1,0,2,6.953503619905824
1,0,4,0,1,0,3,6.0906959521396615
1,0,4,0,1,0,4,4.430536155405327
1,0,4,0,1,1,0,6.220522072313028
1,0,4,0,1,1,1,6.9632838416987175
1,0,4,0,1,1,2,6.971232119864716
1,0,4,0,1,1,3,6.105238159652676
1,0,4,0,1,1,4,4.426760158622254
1,0,4,0,1,2,0,6.278865021194451
1,0,4,0,1,2,1,7.009649550539346
1,0,4,0,1,2,2,6.91260335328226
1,0,4,0,1,2,3,6.057870856885575
1,0,4,0,1,2,4,4.470210609043847
1,0,4,0,2,0,0,6.270721680660647
1,0,4,0,2,0,1,7.002056491211557
1,0,4,0,2,0,2,6.977741453742746
1,0,4,0,2,0,3,6.134908583097349
1,0,4,0,2,0,4,4.397414565352176
1,0,4,0,2,1,0,6.292907047730654
1,0,4,0,2,1,1,7.032052976803676
1,0,4,0,2,1,2,6.998602449999766
1,0,4,0,2,1,3,6.132903341956322
1,0,4,0,2,1,4,4.47167337147357
1,0,4,0,2,2,0,6.285457718568615
1,0,4,0,2,2,1,7.012257226403675
1,0,4,0,2,2,2,6.964735927030413
1,0,4,0,2,2,3,6.158383004425329
1,0,4,0,2,2,4,4.476089994138273
1,0,4,0,3,0,0,6.025998897959222
1,0,4,0,3,0,1,6.7454254589488984
1,0,4,0,3,0,2,6.669871438705286
1,0,4,0,3,0,3,5.866068289240615
1,0,4,0,3,0,4,4.359017667558368
1,0,4,0,3,1,0,6.044568014058946
1,0,4,0,3,1,1,6.67951819677284
1,0,4,0,3,1,2,6.6738466044323275
1,0,4,0,3,1,3,5.8700767182345865
1,0,4,0,3,1,4,4.287328756800593
1,0,4,0,3,2,0,6.067693376412961
1,0,4,0,3,2,1,6.7354826167398985
1,0,4,0,3,2,2,6.585705517587521
1,0,4,0,3,2,3,5.8957140732283015
1,0,4,0,3,2,4,4.31111979515084
1,0,4,0,4,0,0,5.091960202677603
1,0,4,0,4,0,1,5.52795293009548
1,0,4,0,4,0,2,5.489115396679242
1,0,4,0,4,0,3,4.950623349515707
1,0,4,0,4,0,4,3.810750737150954
1,0,4,0,4,1,0,5.116755298900022
1,0,4,0,4,1,1,5.4914286310325915
1,0,4,0,4,1,2,5.493338599606607
1,0,4,0,4,1,3,5.013277792712027
1,0,4,0,4,1,4,3.7598160516699273
1,0,4,0,4,2,0,5.085303032057658
1,0,4,0,4,2,1,5.564223442751413
1,0,4,0,4,2,2,5.6063680019527595
1,0,4,0,4,2,3,4.999401261195246
1,0,4,0,4,2,4,3.802730183244463
1,0,4,0,5,0,0,5.36393011822915
1,0,4,0,5,0,1,5.844776923801575
1,0,4,0,5,0,2,5.875432925525682
1,0,4,0,5,0,3,5.271826596043414
1,0,4,0,5,0,4,3.950601831056607
1,0,4,0,5,1,0,5.396994626873615
1,0,4,0,5,1,1,5.869073481677648
1,0,4,0,5,1,2,5.833833308981338
1,0,4,0,5,1,3,5.228654571485759
1,0,4,0,5,1,4,3.956944027284749
1,0,4,0,5,2,0,5.39419106732625
1,0,4,0,5,2,1,5.875361881758039
1,0,4,0,5,2,2,5.871480756625161
1,0,4,0,5,2,3,5.291306140078762
1,0,4,0,5,2,4,3.976343903742512
1,0,4,1,0,0,0,4.9808198253670275
1,0,4,1,0,0,1,5.483265578933199
1,0,4,1,0,0,2,5.492383409990791
1,0,4,1,0,0,3,4.934844241262007
1,0,4,1,0,0,4,3.8307403179459105
1,0,4,1,0,1,0,4.980583697237581
1,0,4,1,0,1,1,5.519584549187871
1,0,4,1,0,1,2,5.470687136141952
1,0,4,1,0,1,3,4.955706058834259
1,0,4,1,0,1,4,3.7637801296413245
1,0,4,1,0,2,0,5.005652702090157
1,0,4,1,0,2,1,5.517947257271165
1,0,4,1,0,2,2,5.488588522957364
1,0,4,1,0,2,3,4.897812369385211
1,0,4,1,0,2,4,3.7670304846753666
1,0,4,1,1,0,0,5.729307804556214
1,0,4,1,1,0,1,6.377623250054434
1,0,4,1,1,0,2,6.41618933878621
1,0,4,1,1,0,3,5.645714750813369
1,0,4,1,1,0,4,4.202679902325908
1,0,4,1,1,1,0,5.713210847307397
1,0,4,1,1,1,1,6.332875942880154
1,0,4,1,1,1,2,6.371244505298428
1,0,4,1,1,1,3,5.731860452299942
1,0,4,1,1,1,4,4.28737516111125
1,0,4,1,1,2,0,5.7060075020575995
1,0,4,1,1,2,1,6.382801231939998
1,0,4,1,1,2,2,6.318375622444016
1,0,4,1,1,2,3,5.687854792780936
1,0,4,1,1,2,4,4.238867872800939
1,0,4,1,2,0,0,5.77602585763174
1,0,4,1,2,0,1,6.424498584997051
1,0,4,1,2,0,2,6.483502281983309
1,0,4,1,2,0,3,5.681861655526757
1,0,4,1,2,0,4,4.172566789970722
1,0,4,1,2,1,0,5.810084979023199
1,0,4,1,2,1,1,6.425642266458809
1,0,4,1,2,1,2,6.460071390362671
1,0,4,1,2,1,3,5.709918194538862
1,0,4,1,2,1,4,4.216856624560299
1,0,4,1,2,2,0,5.8203534727220285
1,0,4,1,2,2,1,6.474366792648211
1,0,4,1,2,2,2,6.391185628494646
1,0,4,1,2,2,3,5.72796002625909
1,0,4,1,2,2,4,4.220014170973028
1,0,4,1,3,0,0,5.590474730881692
1,0,4,1,3,0,1,6.184779254694207
1,0,4,1,3,0,2,6.2293807784146535
1,0,4,1,3,0,3,5.47810648729799
1,0,4,1,3,0,4,4.126780519026877
1,0,4,1,3,1,0,5.585447460341356
1,0,4,1,3,1,1,6.284033557954836
1,0,4,1,3,1,2,6.2032428317865085
1,0,4,1,3,1,3,5.4562541635549096
1,0,4,1,3,1,4,4.117684863480571
1,0,4,1,3,2,0,5.606702277252533
1,0,4,1,3,2,1,6.222925651341993
1,0,4,1,3,2,2,6.184846191885685
1,0,4,1,3,2,3,5.5402603388598815
1,0,4,1,3,2,4,4.107035690171313
1,0,4,1,4,0,0,4.772462006573314
1,0,4,1,4,0,1,5.25182633815043
1,0,4,1,4,0,2,5.1666251491816455
1,0,4,1,4,0,3,4.675196928806671
1,0,4,1,4,0,4,3.604861791947218
1,0,4,1,4,1,0,4.7558558338801245
1,0,4,1,4,1,1,5.264592862130001
1,0,4,1,4,1,2,5.241587001142368
1,0,4,1,4,1,3,4.690130082370526
1,0,4,1,4,1,4,3.6808901217378076
1,0,4,1,4,2,0,4.783201113900572
1,0,4,1,4,2,1,5.242746698251167
1,0,4,1,4,2,2,5.2131937228847915
1,0,4,1,4,2,3,4.646243102902669
1,0,4,1,4,2,4,3.6643755256930817
1,0,4,1,5,0,0,4.988892532790806
1,0,4,1,5,0,1,5.507246751759854
1,0,4,1,5,0,2,5.484493855863941
1,0,4,1,5,0,3,4.940379495273865
1,0,4,1,5,0,4,3.815667130134853
1,0,4,1,5,1,0,4.987390347229905
1,0,4,1,5,1,1,5.497838996425062
1,0,4,1,5,1,2,5.463712527184508
1,0,4,1,5,1,3,4.929054379527963
1,0,4,1,5,1,4,3.7865383640862507
1,0,4,1,5,2,0,5.005494188250215
1,0,4,1,5,2,1,5.457992477245257
1,0,4,1,5,2,2,5.437410728167408
1,0,4,1,5,2,3,4.964317138393177
1,0,4,1,5,2,4,3.804665612590697
1,0,4,2,0,0,0,4.9533410816212395
1,0,4,2,0,0,1,5.501455658052959
1,0,4,2,0,0,2,5.447562595103172
1,0,4,2,0,0,3,4.941854166774465
1,0,4,2,0,0,4,3.8235956967352642
1,0,4,2,0,1,0,5.048564369718995
1,0,4,2,0,1,1,5.517948899901632
1,0,4,2,0,1,2,5.493651931367943
1,0,4,2,0,1,3,4.953239649189982
1,0,4,2,0,1,4,3.7861100481923144
1,0,4,2,0,2,0,5.01460134220978
1,0,4,2,0,2,1,5.444326613085703
1,0,4,2,0,2,2,5.472696483859145
1,0,4,2,0,2,3,4.921259687310507
1,0,4,2,0,2,4,3.798005978025054
1,0,4,2,1,0,0,5.79211911896201
1,0,4,2,1,0,1,6.49015739931517
1,0,4,2,1,0,2,6.419060656840287
1,0,4,2,1,0,3,5.617457400226832
1,0,4,2,1,0,4,4.244369042230633
1,0,4,2,1,1,0,5.693019222965158
1,0,4,2,1,1,1,6.4620359763996715
1,0,4,2,1,1,2,6.451655783829175
1,0,4,2,1,1,3,5.639210755484353
1,0,4,2,1,1,4,4.25060036090234
1,0,4,2,1,2,0,5.729726264667356
1,0,4,2,1,2,1,6.433851722868858
1,0,4,2,1,2,2,6.3696630628175575
1,0,4,2,1,2,3,5.634148579046623
1,0,4,2,1,2,4,4.218153481312984
1,0,4,2,2,0,0,5.8073972249236645
1,0,4,2,2,0,1,6.498291705381415
1,0,4,2,2,0,2,6.387042914460101
1,0,4,2,2,0,3,5.7337831512600665
1,0,4,2,2,0,4,4.219677021069939
1,0,4,2,2,1,0,5.767287063554112
1,0,4,2,2,1,1,6.522798109299482
1,0,4,2,2,1,2,6.459054602104391
1,0,4,2,2,1,3,5.716503089418315
1,0,4,2,2,1,4,4.2440585850726125
